text,user/name
"Vi har utviklet en batteridrevet drone som vil gi store kostnadsbesparelser ved undervannsvedlikehold. 🙌 Dronen kan styres fra et kontrollrom hvor som helst i verden. Den vil være selvforsynt med energi 🔋 og vil derfor kunne fristilles et moderfartøy. Dette betyr betydelige miljøgevinster.

Ideen er nå en pilot, som ble gjennomført av Oceaneering, takket være vår utbygging av et raskt 4G-nett på sokkelen, samt utviklingen innenfor batteriteknologi. 
Les mer i Dagens Næringsliv 👉 http://social.statoil.com/DN_EROV",Equinor
Vi beklager de tekniske problemene vi hadde under vår live sending av pressekonferansen tidligere i dag. Ønsker du å se lanseringen av teknologi strategien uten forstyrrende støy 🙈  kan du gjøre dette her 👉 http://social.statoil.com/uf,Equinor
Pressemøte ang. ny teknologistrategi,Equinor
"We’re proud to support the BP Ultimate STEM Challenge, which encourages young people to set ‎up #STEM clubs to solve open-ended creative problems – such as designing #wearabletech – ‎which is so important in aspiring to STEM careers. Find out more at‎  https://on.bp.com/390eysj",bp
"Breakfast just got even bigger. Make sure you pick up a hot & hearty breakfast this Friday at #wildbeancafe 
 https://on.bp.com/2GtDfB2",bp
"BP is working with UK cities to explore future #mobility options. ‎‎“We’re also looking to support projects in cities like #Manchester and #Birmingham to help them ‎respond to the changing landscape in transport,” says BP's Jo Dally. ‎Find out more:‎  https://on.bp.com/2OcBif1",bp
What we do today affects the world’s energy tomorrow. See how natural gas helps work toward a cleaner-energy future.,ExxonMobil
"We’re racing into the future with Formula E, where it takes innovative science and cutting-edge electric vehicle technology to reach the finish line.",ExxonMobil
"430 labs, over 300 PhDs, and more than 29,000 patents are just part of the story behind our research efforts in Clinton, New Jersey.",ExxonMobil
"What kind of car will you drive in 2050?
And what will the future energy market look like?

We do not claim to know exactly what the future looks like, but we've developed scenarios to describe uncertainties that give us a chance of being vaguely right rather than precisely wrong. Check out all three #StatoilEP scenarios here 👉 http://social.statoil.com/uX",Equinor
"Of total global oil demand, how much do you think transport accounts for?
More than 50% actually. And of that around half comes from light duty vehicles, which are the cars we drive.

Electric cars and plug-in-hybrids could account for ~ 90% of private cars in 2050, but heavy duty and maritime transport, aviation and petrochemical industry growth will still demand oil. Even in this scenario, consistent with climate targets, oil demand is still expected to be above 60 million barrels per day.

Want to know more? Check out #StatoilEP 👉 http://social.statoil.com/us",Equinor
Hva skal vi leve av i framtiden? Hvor kommer framtidens energi fra?,Equinor
We’re proud to play our part in British life for over a century. Find out how we help the UK keep advancing at http://bp.com/ukeir,bp
"Did you know that in 2018, some 40% of BP’s global #RandD expenditure was spent in ‎the #UK? We support world-class research, such as Imperial College London’s WE Innovate education programme, and build long-term, strategic university relationships",bp
"Farewell 2019 and welcome 2020. #DYK: BP spent a total of £6.4 billion with UK suppliers in 2018 and supported over 123,000 jobs. Find out more at http://bp.com/ukeir",bp
"This New Year’s Eve, Times Square will be buzzing with energy. See just how much.",ExxonMobil
Holiday mood: watching our high-tech polymers glisten like winter snow. #SoothingScience,ExxonMobil
Join us for this season of giving as we celebrate employees and retirees who are supporting their local communities.,ExxonMobil
,Equinor
,Equinor
Et viktig industriprosjekt 🔧 som Johan Sverdrup trenger ekstraordinære arbeidere. 👷👷👷 Vi har heldigvis en gjeng som sammen skal gi oss et felt som skal leve i 50 år. På topp vil det stå for 25 % av all norsk olje- og gassproduksjon som betyr over 600 milliarder i skatter og inntekter til den norske stat!  👏,Equinor
"Happy New Year’s Eve from your local #wildbeancafe! Don’t forget, we’ll be serving breakfast all day tomorrow, so if you can’t face cooking, you can still start the New Year right. 🧨",bp
BP’s activities generated (directly and indirectly) 0.5% of UK GDP in 2018 – £1 in every £183 of UK GDP. Find out more at http://bp.com/ukeir,bp
"Hitting the boxing day sales? Let us give you a pick-me-up. Pop into your local Wild Bean for a delicious coffee, so you can shop ‘til you drop...#wildbeancafe  https://on.bp.com/2GtDfB2",bp
"Changing your motor oil may sound like a chore, but it can save you money at the pump. When your vehicle runs more smoothly, fuel economy goes up and emissions go down.",ExxonMobil
"Curious what the energy future looks like? Click to pause for a peek into the year 2040, straight from our Energy Outlook.",ExxonMobil
Chips and guacamole are an ideal combination. Kind of like natural gas and renewable energy. Watch how.,ExxonMobil
Hør hva journalistene spurte vår sjeføkonom Eirik Wærness om under dagens Energy Perspectives 2017 pressekonferanse. Nysgjerrig på Energy Perspectives rapporten? Se denne filmen: http://social.statoil.com/Qn,Equinor
WOW - Bieber i Stavanger!!! Ha en kul konsert - vi digger entusiasmen! Håper vi sees om noen år.. 🎼 🎉 ❤,Equinor
Leif Ove Andsnes røper en hemmelighet til Kei (15) fra Bergen kulturskole da hun fikk en pianotime i Grieghallen litt utenom det vanlige… 🎼 👏,Equinor
"Have a very Merry Christmas, from all of us at BP and #wildbeancafe. Now, get back to those mince pies. They won’t eat themselves. 🎄🎅 #MerryChristmas",bp
"Our mince pies are so delicious, you might find it tough to share, even with the big man himself. Get down to #wildbeancafe and try one before they go #christmaseve  https://on.bp.com/2Ahn9qa",bp
"Last year we contributed £10 billion to UK GDP, boosting the economy so the country can keep advancing. Find out more at http://bp.com/ukeir",bp
"Meet Ronit Kanwar, UK graduate and last year’s recipient of the One Young World #Lead2030 Challenge for SDG7, a BP-sponsored prize. See his story here:  https://on.bp.com/38CQDyV 

Do you have an innovative solution that could make the SDGs a reality? Apply now and learn more https://on.bp.com/2M2UVWA",bp
Stick your beak into our delicious new Turkey Feast sandwich. Worth a gobble gobble 🦃 #wildbeancafe,bp
Fancy winning some Renault F1 Team goodies along with some BP prezzies? Then check out The Renault F1 Team Advent Calendar for your chance to win! 🎁,bp
"Changing your motor oil may sound like just another chore, but it can actually save you money at the pump. When your vehicle is running smoothly, fuel economy can be improved by up to 2%, and that reduces emissions.",ExxonMobil
Natural gas and renewable energy work great on their own but better together. Kind of like a peanut butter and jelly sandwich. Watch how.,ExxonMobil
"At the University of Texas, there’s a new generation of energy researchers working to develop scalable CCS solutions — from underground reservoir storage to trapping CO2 in ice. Meet our fellows:",ExxonMobil
"Tenk så kult å ta på seg noen briller og kunne se en kombinasjon av virkelighet og data. Og ikke nok med det. 👷 Kollegaen din som sitter på en plattform i havet ser det samme. Ville ikke det forenklet samarbeidet? Hologrammer og 3D modeller gir mulighet for inspeksjon, navigering og deling av informasjon på tvers av lokasjoner. Mixed reality teknologi bidrar med spennende nye muligheter. Les mer om vår digitale satsing 👉 http://bit.ly/2rHxarg",Equinor
Digitalisering for økt verdiskaping.,Equinor
"Hip hip hurray for the Norwegian Constitution Day! 🇳🇴 All over the country, several places across the globe, and out offshore on the Norwegian Continental Shelf old traditions are being kept alive today. Whatever the weather, Norwegians pull on their traditional “bunad” and head out to celebrate as parades fill the streets with flags, cheer, children and marching bands. A big “Gratulerer med dagen” and Happy 17th of May to all our followers! 🎉 We would like to send an extra thank you to all our offshore workers who miss out on celebration on land but still find ways to enjoy traditions offshore. 👷",Equinor
